type,edftype,latency,urevent,duration,endtime,sac_amplitude,sac_endpos_x,sac_endpos_y,sac_startpos_x,sac_startpos_y,sac_vmax,fix_avgpos_x,fix_avgpos_y,fix_avgpupilsize,sac_angle,trial,phase,mss,ontarget,ondistractor,present,correct,stm,inrange,bad,multi,rank,refix,scrank
fixation,0.0,99867.0,21376.0,227,0.0,0.739109722028009,1290.91247558594,276.237487792969,1294.01245117188,322.612884521484,62.0400446641211,1278.59204101562,283.740051269531,0.0,-93.4364049279151,7.0,vs,0.0,False,True,False,False,sheep349.png,True,False,2.0,10.0,2.0,0.47368421052631576
fixation,0.0,100230.0,21378.0,94,0.0,3.05727114960644,458.653015136719,44.3894004821777,564.247619628906,178.021408081055,112.061003717412,450.890045166016,41.7993316650391,0.0,-127.529875993617,7.0,vs,0.0,False,True,False,False,sheep350.png,True,False,0.0,12.0,0.0,0.5789473684210527
fixation,0.0,100356.0,21379.0,74,0.0,12.0090819816895,942.113098144531,460.773284912109,445.586120605469,34.5202331542969,462.265694092896,955.417541503906,477.427459716797,0.0,40.5195781567237,7.0,vs,0.0,False,True,False,False,sheep263.png,True,False,1.0,13.0,2.0,0.631578947368421
fixation,0.0,100442.0,21380.0,84,0.0,1.79647778455317,857.447448730469,515.674499511719,954.228698730469,484.007843017578,118.207515265081,844.494995117188,509.238830566406,0.0,162.064147449662,7.0,vs,0.0,False,True,False,False,sheep263.png,True,False,2.0,14.0,2.0,0.6842105263157895
fixation,0.0,100678.0,21382.0,104,0.0,9.42667810717773,1274.06994628906,270.091735839844,801.799987792969,481.653106689453,350.770446333654,1291.76623535156,275.573211669922,0.0,-24.2604443186499,7.0,vs,0.0,False,True,False,False,sheep349.png,True,False,1.0,16.0,3.0,0.7894736842105263
fixation,0.0,100789.0,21383.0,94,0.0,0.585908881337938,1262.17431640625,290.884643554688,1296.77453613281,276.656372070312,53.0903382678018,1266.74914550781,279.417785644531,0.0,157.144225524351,7.0,vs,0.0,False,True,False,False,sheep349.png,True,False,2.0,17.0,3.0,0.8421052631578947
fixation,0.0,101035.0,21386.0,52,0.0,2.18468076111746,351.803466796875,873.854675292969,469.593475341797,867.713073730469,160.674977129462,345.409393310547,872.915710449219,0.0,176.362234814001,7.0,vs,0.0,False,True,False,False,sheep277.png,True,False,0.0,20.0,0.0,1.0
fixation,0.0,104549.0,21394.0,128,0.0,4.51227393039761,724.098937988281,625.289123535156,959.864440917969,543.776306152344,222.982156654865,716.192687988281,605.978332519531,0.0,160.990214968355,8.0,vs,1.0,False,True,True,False,cat217.png,True,False,0.0,2.0,1.0,0.0
fixation,0.0,104703.0,21395.0,75,0.0,6.6795678190053,465.485198974609,321.054595947266,699.341735839844,602.49609375,235.020950655248,458.145416259766,311.495483398438,0.0,-129.168044724994,8.0,vs,1.0,False,True,True,False,cat376.png,True,False,0.0,3.0,1.0,0.03225806451612903
fixation,0.0,104789.0,21396.0,113,0.0,1.50846055445864,458.939605712891,212.639022827148,450.002655029297,300.089538574219,101.66589782917,443.952087402344,215.788955688477,0.0,-83.9847122344278,8.0,vs,1.0,False,True,True,False,cat206.png,True,False,0.0,4.0,1.0,0.06451612903225806
fixation,0.0,105021.0,21398.0,97,0.0,5.73613268763087,1494.95617675781,184.486190795898,1186.55712890625,236.542846679688,270.454381741846,1515.01000976562,202.159072875977,0.0,-9.80088134458312,8.0,vs,1.0,False,True,True,False,cat246.png,True,False,0.0,6.0,1.0,0.12903225806451613
fixation,0.0,105140.0,21399.0,82,0.0,5.84925544973499,1211.30798339844,94.8619003295898,1514.94030761719,204.574584960938,235.472876262496,1199.84484863281,79.0768127441406,0.0,-159.215072565589,8.0,vs,1.0,False,True,True,False,cat272.png,True,False,0.0,7.0,1.0,0.16129032258064516
fixation,0.0,105243.0,21400.0,81,0.0,5.33679035266113,951.946716308594,240.531143188477,1188.12268066406,69.6591033935547,367.203351812437,929.236328125,231.423110961914,0.0,144.282336706697,8.0,vs,1.0,False,True,True,False,cat202.png,True,False,0.0,8.0,1.0,0.1935483870967742
fixation,0.0,105350.0,21401.0,137,0.0,5.26740079504394,1161.92687988281,387.060211181641,922.139953613281,227.90397644043,262.016751368664,1183.78723144531,383.853851318359,0.0,33.2527964647746,8.0,vs,1.0,True,False,True,False,cat219.png,True,False,1.0,9.0,1.0,0.22580645161290322
fixation,0.0,105491.0,21402.0,379,0.0,0.144805020641041,1175.69274902344,379.127716064453,1187.07116699219,384.854370117188,24.5406487178098,1171.77490234375,377.41552734375,0.0,-152.252386163095,8.0,vs,1.0,True,False,True,False,cat219.png,True,False,2.0,10.0,1.0,0.25806451612903225
fixation,0.0,105887.0,21403.0,91,0.0,4.2021853143443,1044.65686035156,568.832580566406,1170.84350585938,373.854095458984,209.498122114489,1057.87280273438,567.193664550781,0.0,123.354626529474,8.0,vs,1.0,False,True,True,False,cat366.png,True,False,0.0,11.0,1.0,0.2903225806451613
fixation,0.0,105996.0,21404.0,84,0.0,5.71675927990938,744.009765625,588.702453613281,1060.54919433594,569.826843261719,271.976656112658,741.374328613281,586.641479492188,0.0,176.29614234879,8.0,vs,1.0,False,True,True,False,cat217.png,True,False,0.0,12.0,2.0,0.3225806451612903
fixation,0.0,106300.0,21407.0,73,0.0,6.66903331921387,346.721343994141,744.547424316406,680.552673339844,606.095153808594,367.323619810302,337.046691894531,739.028442382812,0.0,157.439944821918,8.0,vs,1.0,False,True,True,False,cat255.png,True,False,0.0,15.0,0.0,0.41935483870967744
fixation,0.0,106385.0,21408.0,106,0.0,3.4730645356125,411.016906738281,905.043090820312,328.221466064453,732.326171875,234.472666909383,408.580749511719,898.214782714844,0.0,64.7042346641679,8.0,vs,1.0,False,True,True,False,cat280.png,True,False,0.0,16.0,0.0,0.45161290322580644
fixation,0.0,106531.0,21409.0,84,0.0,14.5546648256836,1195.90075683594,984.125915527344,404.318206787109,898.8701171875,527.560483620053,1207.02905273438,981.80224609375,0.0,6.11922368024872,8.0,vs,1.0,False,True,True,False,cat349.png,True,False,0.0,17.0,0.0,0.4838709677419355
fixation,0.0,106922.0,21412.0,84,0.0,5.04384943524616,908.498229980469,239.21907043457,1182.72839355469,271.074737548828,250.587099156155,908.573303222656,209.817749023438,0.0,-172.74027498837,8.0,vs,1.0,False,True,True,False,cat202.png,True,False,0.0,20.0,2.0,0.5806451612903226
fixation,0.0,107034.0,21413.0,61,0.0,7.68762221447754,481.250244140625,210.375762939453,900.024780273438,201.398498535156,330.340973596476,459.837280273438,203.177032470703,0.0,178.603531852012,8.0,vs,1.0,False,True,True,False,cat206.png,True,False,1.0,21.0,2.0,0.6129032258064516
fixation,0.0,107100.0,21414.0,71,0.0,0.221033617821727,438.073638916016,189.473281860352,451.498077392578,200.099365234375,27.4727237295612,434.287841796875,183.047943115234,0.0,-140.223184759732,8.0,vs,1.0,False,True,True,False,cat206.png,True,False,2.0,22.0,2.0,0.6451612903225806
fixation,0.0,107190.0,21415.0,69,0.0,2.76395319399769,442.430694580078,338.695068359375,430.001708984375,188.004241943359,215.505483617678,431.278137207031,334.701538085938,0.0,86.5030453635365,8.0,vs,1.0,False,True,True,False,cat376.png,True,False,0.0,23.0,2.0,0.6774193548387096
fixation,0.0,107271.0,21416.0,92,0.0,2.20305577913073,532.378479003906,397.901550292969,427.652191162109,332.949279785156,147.411949657102,528.103271484375,391.659820556641,0.0,32.4543091495047,8.0,vs,1.0,False,True,True,False,cat222.png,True,False,0.0,24.0,0.0,0.7096774193548387
fixation,0.0,107385.0,21417.0,74,0.0,6.24986402706891,826.507019042969,559.844116210938,525.746704101562,396.082092285156,281.383391752079,828.473754882812,575.473815917969,0.0,28.5307663041059,8.0,vs,1.0,False,True,True,False,cat217.png,True,False,1.0,25.0,3.0,0.7419354838709677
fixation,0.0,107471.0,21418.0,81,0.0,1.75984052778196,745.354431152344,603.652160644531,837.251403808594,576.154296875,121.960156277904,752.329956054688,592.812683105469,0.0,162.868013579915,8.0,vs,1.0,False,True,True,False,cat217.png,True,False,2.0,26.0,3.0,0.7741935483870968
fixation,0.0,107560.0,21419.0,37,0.0,0.425813710345483,717.813415527344,595.093688964844,743.765380859375,587.517150878906,34.4276390504359,711.927673339844,599.660583496094,0.0,164.099972822767,8.0,vs,1.0,False,True,True,False,cat217.png,True,False,3.0,27.0,3.0,0.8064516129032258
fixation,0.0,107625.0,21420.0,119,0.0,5.51965640600586,1007.82788085938,566.900024414062,710.231689453125,600.848083496094,246.195123793782,1023.89331054688,573.900756835938,0.0,-6.39923923810444,8.0,vs,1.0,False,True,True,False,cat366.png,True,False,0.0,28.0,2.0,0.8387096774193549
fixation,0.0,107900.0,21422.0,130,0.0,7.23518706024203,1566.84680175781,195.411437988281,1440.89367675781,574.053405761719,237.380364767439,1549.76403808594,204.603302001953,0.0,-71.2602096829493,8.0,vs,1.0,False,True,True,False,cat246.png,True,False,0.0,30.0,2.0,0.9032258064516129
fixation,0.0,108054.0,21423.0,114,0.0,6.07017917603144,1227.99304199219,100.272277832031,1540.04663085938,211.567077636719,234.541494379033,1223.92919921875,86.0088195800781,0.0,-159.618795428396,8.0,vs,1.0,False,True,True,False,cat272.png,True,False,0.0,31.0,2.0,0.9354838709677419
fixation,0.0,108192.0,21424.0,144,0.0,6.08752544388153,1211.28491210938,415.960174560547,1223.85388183594,85.169792175293,284.356360825196,1206.97912597656,406.811004638672,0.0,92.3246359879613,8.0,vs,1.0,True,False,True,False,cat219.png,True,False,0.0,32.0,2.0,0.967741935483871
fixation,0.0,108356.0,21425.0,123,0.0,4.05887580731201,1070.9091796875,564.881713867188,1201.31384277344,389.954467773438,286.502600000895,1057.580078125,576.327819824219,0.0,126.568568943349,8.0,vs,1.0,False,True,True,False,cat366.png,True,False,0.0,33.0,3.0,1.0
fixation,0.0,112567.0,21435.0,91,0.0,6.6952759599579,1262.73840332031,324.338653564453,965.700012207031,540.9462890625,233.071968334023,1256.85583496094,315.187255859375,0.0,-35.8255964247436,9.0,vs,1.0,False,True,True,True,person371.png,True,False,0.0,2.0,1.0,0.0
fixation,0.0,112681.0,21436.0,73,0.0,8.89130913443164,838.173522949219,577.1240234375,1252.20666503906,319.469512939453,372.022934441521,837.313171386719,587.014099121094,0.0,148.122321901277,9.0,vs,1.0,False,True,True,True,person351.png,True,False,1.0,3.0,1.0,0.043478260869565216
fixation,0.0,112762.0,21437.0,131,0.0,0.577030177198209,846.545166015625,555.846252441406,833.924621582031,589.880859375,46.5727137638015,834.589477539062,549.817504882812,0.0,-67.5483175332083,9.0,vs,1.0,False,True,True,True,person351.png,True,False,2.0,4.0,1.0,0.08695652173913043
fixation,0.0,113193.0,21439.0,95,0.0,1.08900974565439,571.285461425781,199.643432617188,521.15673828125,239.028121948242,80.9572204888821,568.1318359375,200.358306884766,0.0,-37.9346088717309,9.0,vs,1.0,False,True,True,True,person370.png,True,False,0.0,6.0,0.0,0.17391304347826086
fixation,0.0,113309.0,21440.0,100,0.0,3.72032150152588,492.746154785156,381.367950439453,574.814147949219,197.071716308594,281.865710848607,473.577301025391,370.794342041016,0.0,114.419499730783,9.0,vs,1.0,False,True,True,True,person52.png,True,False,0.0,7.0,0.0,0.21739130434782608
fixation,0.0,113428.0,21441.0,100,0.0,2.79832686517334,515.208435058594,530.338928222656,475.413940429688,382.325378417969,236.660140260712,517.684753417969,550.075134277344,0.0,74.1885653683839,9.0,vs,1.0,False,True,True,True,person381.png,True,False,0.0,8.0,0.0,0.2608695652173913
fixation,0.0,113551.0,21442.0,128,0.0,3.99015539691162,448.78955078125,750.431579589844,520.354919433594,543.917663574219,278.995554202126,440.622100830078,743.247131347656,0.0,109.900878802334,9.0,vs,1.0,True,False,True,True,person41.png,True,False,0.0,9.0,0.0,0.30434782608695654
fixation,0.0,113704.0,21443.0,103,0.0,6.41703886621094,723.341491699219,929.414611816406,436.521148681641,728.946166992188,355.81907863643,730.869384765625,933.399353027344,0.0,34.5393411421219,9.0,vs,1.0,False,True,True,True,person259.png,True,False,1.0,10.0,0.0,0.34782608695652173
fixation,0.0,113812.0,21444.0,56,0.0,0.204895337864385,706.364562988281,932.238098144531,720.23095703125,940.347045898438,26.5686766352219,707.006652832031,935.169799804688,0.0,-146.395470945246,9.0,vs,1.0,False,True,True,True,person259.png,True,False,2.0,11.0,0.0,0.391304347826087
fixation,0.0,113902.0,21445.0,92,0.0,15.2745402240458,1240.76477050781,291.347717285156,709.113159179688,934.552551269531,412.716524929936,1243.01330566406,302.218536376953,0.0,-50.4797276306421,9.0,vs,1.0,False,True,True,True,person371.png,True,False,0.0,12.0,2.0,0.43478260869565216
fixation,0.0,114014.0,21446.0,277,0.0,2.38552234709658,1223.9287109375,190.403869628906,1247.42248535156,318.816223144531,130.953751014078,1222.15502929688,165.04328918457,0.0,-100.153822820158,9.0,vs,1.0,False,True,True,True,person184.png,True,False,0.0,13.0,0.0,0.4782608695652174
fixation,0.0,114312.0,21447.0,152,0.0,3.65796471478271,1255.91003417969,334.799987792969,1220.08764648438,137.024795532227,260.454555468013,1245.41748046875,337.471099853516,0.0,79.0763511912825,9.0,vs,1.0,False,True,True,True,person371.png,True,False,0.0,14.0,3.0,0.5217391304347826
fixation,0.0,114490.0,21448.0,131,0.0,5.55517276757812,929.55908203125,363.36865234375,1230.64831542969,341.239532470703,261.466670589045,910.987121582031,341.511138916016,0.0,175.617236543099,9.0,vs,1.0,False,True,True,True,person171.png,True,False,0.0,15.0,0.0,0.5652173913043478
fixation,0.0,114644.0,21449.0,76,0.0,4.08860494213867,813.235107421875,544.929565429688,897.505432128906,339.069976806641,258.036188588118,805.386108398438,539.764587402344,0.0,112.860550033862,9.0,vs,1.0,False,True,True,True,person351.png,True,False,0.0,16.0,2.0,0.6086956521739131
fixation,0.0,114740.0,21450.0,104,0.0,5.99009723148906,1076.36779785156,722.937438964844,802.92529296875,537.230102539062,312.992300779706,1073.22180175781,721.134033203125,0.0,34.2583586455201,9.0,vs,1.0,False,True,True,True,person352.png,True,False,0.0,17.0,0.0,0.6521739130434783
fixation,0.0,114862.0,21451.0,123,0.0,3.69488366450097,1162.67980957031,900.498962402344,1077.56567382812,720.454284667969,230.742842318688,1153.6162109375,900.509338378906,0.0,64.9013148225628,9.0,vs,1.0,False,True,True,True,person380.png,True,False,0.0,18.0,0.0,0.6956521739130435
fixation,0.0,115267.0,21454.0,129,0.0,3.78457829131836,1450.275390625,513.553466796875,1263.77856445312,611.864318847656,203.148501189581,1440.4990234375,516.911987304688,0.0,-28.081572259335,9.0,vs,1.0,False,True,True,True,person234.png,True,False,1.0,21.0,0.0,0.8260869565217391
fixation,0.0,115400.0,21455.0,38,0.0,0.181277670734539,1423.94067382812,528.232604980469,1436.419921875,519.032470703125,30.0763302414492,1421.96716308594,526.771240234375,0.0,143.521636750872,9.0,vs,1.0,False,True,True,True,person234.png,True,False,2.0,22.0,0.0,0.8695652173913043
fixation,0.0,115466.0,21456.0,84,0.0,7.19526428948692,1512.3896484375,148.417114257812,1420.82080078125,527.648010253906,298.594642919321,1514.41235351562,136.753494262695,0.0,-76.6540674238685,9.0,vs,1.0,False,True,True,True,person238.png,True,False,1.0,23.0,0.0,0.9130434782608695
fixation,0.0,115554.0,21457.0,92,0.0,0.167789078036573,1505.28356933594,129.926681518555,1514.98364257812,119.687759399414,27.6899587551983,1509.31591796875,130.246459960938,0.0,130.879005071362,9.0,vs,1.0,False,True,True,True,person238.png,True,False,2.0,24.0,0.0,0.9565217391304348
fixation,0.0,115966.0,21458.0,163,0.0,3.73243984729004,848.180053710938,567.384338378906,823.042907714844,364.995269775391,221.66919379149,859.270812988281,565.653442382812,0.0,82.5491677049647,9.0,vs,1.0,False,True,True,True,person351.png,True,False,0.0,25.0,3.0,1.0
fixation,0.0,118799.0,21469.0,93,0.0,1.04612017115719,520.154541015625,487.972686767578,505.095428466797,429.590881347656,79.6841701778254,522.811218261719,487.084930419922,0.0,76.437178274787,10.0,vs,0.0,False,True,True,False,cat1844.png,True,False,0.0,3.0,0.0,0.0
fixation,0.0,118910.0,21470.0,33,0.0,2.303081075621,493.895782470703,354.673889160156,513.665832519531,480.757019042969,129.971360605161,492.164855957031,352.785919189453,0.0,-97.2678198602754,10.0,vs,0.0,False,True,True,False,cat1835.png,True,False,1.0,4.0,0.0,0.1111111111111111
fixation,0.0,118947.0,21471.0,48,0.0,0.179086808137524,480.781494140625,334.3115234375,490.530090332031,346.368774414062,29.7743822527021,479.171264648438,333.450317382812,0.0,-127.26148837422,10.0,vs,0.0,False,True,True,False,cat1835.png,True,False,2.0,5.0,0.0,0.2222222222222222
fixation,0.0,119023.0,21472.0,164,0.0,7.04455268469238,764.920532226562,589.803955078125,479.80419921875,336.4453125,283.251061604702,763.688720703125,601.22216796875,0.0,41.5769563270388,10.0,vs,0.0,False,True,True,False,cow1604.png,True,False,0.0,6.0,1.0,0.3333333333333333
fixation,0.0,119224.0,21473.0,103,0.0,11.5530150007324,1214.36096191406,170.416244506836,758.792236328125,600.903869628906,350.905069871419,1228.58630371094,178.76953125,0.0,-43.3905115705552,10.0,vs,0.0,False,True,True,False,sheep1530.png,True,False,0.0,7.0,0.0,0.4444444444444444
fixation,0.0,119345.0,21474.0,117,0.0,4.79718364002391,1487.04968261719,262.389221191406,1234.98547363281,182.581848144531,244.652987167729,1480.52307128906,274.184967041016,0.0,17.6489561003585,10.0,vs,0.0,False,True,True,False,cow1555.png,True,False,0.0,8.0,0.0,0.5555555555555556
fixation,0.0,119486.0,21475.0,118,0.0,5.19415663562012,1239.34301757812,416.023468017578,1482.90344238281,274.950927734375,285.332967483742,1224.99975585938,416.52392578125,0.0,149.792946989441,10.0,vs,0.0,False,True,True,False,cow1753.png,True,False,0.0,9.0,0.0,0.6666666666666666
fixation,0.0,119699.0,21477.0,94,0.0,1.55893534037224,803.823852539062,625.505981445312,889.900024414062,613.994018554688,110.227996492632,796.567810058594,621.628173828125,0.0,172.346425878541,10.0,vs,0.0,False,True,True,False,cow1604.png,True,False,0.0,11.0,2.0,0.8888888888888888
fixation,0.0,119827.0,21478.0,69,0.0,8.00448808032226,441.1689453125,860.650390625,802.291564941406,610.025390625,455.196407784912,433.577941894531,864.890319824219,0.0,145.295636251203,10.0,vs,0.0,False,True,True,False,cat1834.png,True,False,0.0,12.0,0.0,1.0
fixation,0.0,122939.0,21484.0,77,0.0,1.4977840798649,951.092041015625,443.014923095703,957.684204101562,531.515625,94.6941752585795,941.779846191406,423.236999511719,0.0,-94.0630507186377,11.0,vs,0.0,False,True,True,True,person4516.png,True,False,0.0,2.0,0.0,0.0
fixation,0.0,123038.0,21485.0,122,0.0,5.13026060972791,1137.19714355469,216.754699707031,942.955810546875,423.083251953125,181.667399846056,1128.83349609375,217.993194580078,0.0,-46.582379831413,11.0,vs,0.0,False,True,True,True,person7223.png,True,False,0.0,3.0,0.0,0.16666666666666666
fixation,0.0,123175.0,21486.0,93,0.0,2.96647458435144,1226.13073730469,343.681579589844,1128.63342285156,210.082122802734,179.540260927527,1225.45239257812,346.979858398438,0.0,54.2866132065489,11.0,vs,0.0,False,True,True,True,person13074.png,True,False,0.0,4.0,0.0,0.3333333333333333
fixation,0.0,123551.0,21490.0,294,0.0,1.83290512879334,466.5478515625,462.144683837891,539.88525390625,386.343963623047,76.2281065838247,454.945373535156,464.113616943359,0.0,135.688367267681,11.0,vs,0.0,True,False,True,True,person10154.png,True,False,0.0,8.0,0.0,1.0
fixation,0.0,127999.0,21504.0,82,0.0,3.65605054351613,772.034423828125,266.254150390625,568.574462890625,260.134307861328,200.270567293014,761.536437988281,273.74658203125,0.0,1.75408152754317,12.0,vs,1.0,False,True,True,True,vase975.png,True,False,0.0,1.0,0.0,0.0
fixation,0.0,128108.0,21505.0,58,0.0,5.42493844934082,1057.84167480469,240.928207397461,764.832153320312,270.176788330078,267.764008798906,1068.49792480469,249.157760620117,0.0,-5.87481219098899,12.0,vs,1.0,True,False,True,True,vase6.png,True,False,1.0,2.0,1.0,0.0625
fixation,0.0,128174.0,21506.0,117,0.0,0.644073823878184,1117.68225097656,243.735305786133,1078.046875,236.841064453125,55.7807094653326,1112.21862792969,247.21923828125,0.0,8.9932172645442,12.0,vs,1.0,True,False,True,True,vase6.png,True,False,2.0,3.0,1.0,0.125
